day,price_close,price_high,price_low,price_open
2015-11-28,356.95,359.44,350.41,357.42
2015-11-27,357.14,364.8,347.84,353.9
2015-11-26,353.21,369.7,328.53,328.9
2015-11-25,328.9,330.84,316.0,319.7
2015-11-24,319.7,323.5,317.0,323.48
2015-11-23,323.48,326.09,320.39,324.2
2015-11-22,324.2,326.6,320.13,326.5
2015-11-21,326.5,328.94,318.52,322.04
2015-11-20,322.04,327.73,310.0,326.51
2015-11-19,326.02,336.48,324.92,335.68
2015-11-18,335.65,337.89,330.28,336.0
2015-11-17,336.08,350.44,329.0,330.82
2015-11-16,330.83,332.25,315.0,319.29
2015-11-15,319.28,334.99,314.6,332.95
2015-11-14,333.0,356.1,325.45,336.98
2015-11-13,336.99,342.0,325.0,337.0
2015-11-12,337.17,344.78,308.42,309.95
2015-11-11,309.91,341.41,294.0,335.02
2015-11-10,336.8,381.44,323.63,378.02
2015-11-09,377.9,386.79,360.54,372.86
2015-11-08,372.65,390.47,366.18,383.62
2015-11-07,383.53,392.82,371.07,374.41
2015-11-06,374.47,396.67,353.26,387.77
2015-11-05,385.5,448.79,364.37,407.99
2015-11-04,408.0,502.0,368.11,404.55
2015-11-03,404.06,420.77,360.4,361.26
2015-11-02,361.74,369.02,320.0,325.78
2015-11-01,325.78,329.85,303.01,310.9
2015-10-31,310.18,334.67,302.99,328.28
2015-10-30,328.65,334.05,313.5,314.95
2015-10-29,314.82,319.6,301.7,305.67
2015-10-28,305.65,308.48,294.4,295.8
2015-10-27,295.54,300.0,286.15,286.9
2015-10-26,286.9,286.99,279.25,283.96
2015-10-25,283.96,296.0,282.2,283.03
2015-10-24,282.84,284.0,278.22,278.6
2015-10-23,278.6,280.19,273.46,275.21
2015-10-22,275.21,280.04,267.39,267.9
2015-10-21,267.89,272.69,264.0,270.3
2015-10-20,270.64,272.95,262.67,264.28
2015-10-19,263.66,266.01,259.82,260.99
2015-10-18,261.05,271.17,260.0,270.04
2015-10-17,270.07,273.0,260.8,263.09
2015-10-16,263.09,267.0,253.69,254.49
2015-10-15,254.49,256.5,250.3,252.47
2015-10-14,252.47,255.93,248.06,249.97
2015-10-13,249.73,250.89,242.82,245.81
2015-10-12,245.81,248.47,245.01,248.05
2015-10-11,248.05,248.5,244.53,245.71
2015-10-10,245.71,246.43,243.0,244.49
2015-10-09,244.48,244.95,242.16,243.29
2015-10-08,242.9,244.76,242.06,243.47
2015-10-07,243.2,247.65,242.3,246.79
2015-10-06,246.57,248.19,239.52,240.85
2015-10-05,240.84,240.85,236.1,238.6
2015-10-04,238.6,239.98,237.62,239.06
2015-10-03,238.95,239.86,236.3,237.77
2015-10-02,237.77,239.06,235.0,238.0
2015-10-01,237.15,239.44,235.01,235.87
2015-09-30,236.2,238.27,234.67,236.78
2015-09-29,236.94,240.56,235.09,239.14
2015-09-28,239.14,239.68,231.69,232.4
2015-09-27,232.41,234.61,231.16,233.81
2015-09-26,233.81,235.67,233.0,235.14
2015-09-25,235.22,237.25,232.56,233.88
2015-09-24,233.86,235.52,228.89,229.42
2015-09-23,229.42,231.5,228.0,230.08
2015-09-22,230.42,231.96,223.12,226.15
2015-09-21,226.15,230.15,225.0,230.1
2015-09-20,230.16,231.7,229.0,230.0
2015-09-19,230.0,233.76,229.89,233.24
2015-09-18,233.12,234.4,230.83,232.2
2015-09-17,232.17,235.0,227.0,228.34
2015-09-16,228.34,230.5,223.0,229.99
2015-09-15,230.03,231.21,226.5,229.84
2015-09-14,229.71,232.92,223.99,229.66
2015-09-13,229.66,236.09,228.0,234.79
2015-09-12,234.79,240.0,233.02,239.92
2015-09-11,240.0,240.94,237.5,238.57
2015-09-10,238.66,241.65,234.78,238.35
2015-09-09,238.35,244.22,237.01,244.04
2015-09-08,244.21,246.24,239.98,240.07
2015-09-07,240.19,242.91,238.44,240.28
2015-09-06,240.28,244.2,235.02,235.39
2015-09-05,235.6,237.22,229.23,230.72
2015-09-04,230.52,231.4,226.33,227.24
2015-09-03,227.28,229.96,226.5,228.95
2015-09-02,229.18,230.77,226.0,227.97
2015-09-01,227.96,231.67,226.17,230.25
2015-08-31,229.86,232.49,224.39,229.04
2015-08-30,229.0,232.75,225.04,230.41
2015-08-29,230.54,233.9,226.67,231.76
2015-08-28,231.65,235.93,220.29,225.09
2015-08-27,225.09,228.89,223.17,225.8
2015-08-26,225.8,231.09,219.77,222.38
2015-08-25,222.38,228.04,198.12,209.76
2015-08-24,209.72,228.99,207.73,228.35
2015-08-23,228.89,234.03,225.85,231.0
2015-08-22,231.0,235.2,223.01,233.5
2015-08-21,233.49,236.66,231.77,235.15
2015-08-20,235.54,236.66,226.4,226.4
2015-08-19,226.92,237.66,222.01,224.0
2015-08-18,224.8,256.99,221.11,256.66
2015-08-17,256.47,259.12,254.63,256.11
2015-08-16,256.11,262.2,254.01,261.46
2015-08-15,261.46,266.5,260.45,265.57
2015-08-14,265.4,266.99,262.0,264.74
2015-08-13,264.48,267.88,262.32,267.53
2015-08-12,267.73,271.16,265.71,271.15
2015-08-11,271.15,271.5,264.07,264.11
2015-08-10,264.33,266.79,261.6,265.05
2015-08-09,265.05,268.95,261.01,262.19
2015-08-08,262.19,279.97,260.41,279.94
2015-08-07,279.63,280.43,274.19,277.48
2015-08-06,277.48,281.65,276.6,281.13
2015-08-05,281.13,285.86,280.63,284.91
2015-08-04,285.0,285.88,280.43,280.43
2015-08-03,280.43,285.8,279.52,282.53
2015-08-02,282.32,282.9,276.57,280.19
2015-08-01,280.19,285.16,276.66,284.69
2015-07-31,284.33,289.0,281.8,288.29
2015-07-30,288.01,290.08,284.53,289.85
2015-07-29,289.85,294.57,287.27,294.01
2015-07-28,294.01,297.0,292.19,294.03
2015-07-27,294.29,297.44,286.43,292.85
2015-07-26,293.19,294.0,287.41,288.97
2015-07-25,288.78,292.0,286.5,289.0
2015-07-24,289.01,290.53,275.9,276.61
2015-07-23,276.61,278.55,275.79,277.5
2015-07-22,277.68,277.97,275.0,276.49
2015-07-21,276.76,281.07,276.28,278.95
2015-07-20,278.96,279.35,274.62,275.08
2015-07-19,275.47,278.1,275.01,276.74
2015-07-18,276.79,283.0,276.73,279.15
2015-07-17,279.43,280.73,272.31,277.74
2015-07-16,277.89,292.4,274.92,285.67
2015-07-15,285.67,293.7,284.29,287.49
2015-07-14,287.55,297.13,286.02,292.54
2015-07-13,292.68,310.73,281.0,310.55
2015-07-12,310.55,317.99,291.65,291.65
2015-07-11,291.64,298.05,283.88,284.63
2015-07-10,285.23,294.71,268.63,268.98
2015-07-09,268.92,271.98,265.92,270.41
2015-07-08,270.63,273.24,263.01,265.67
2015-07-07,265.51,271.69,264.01,268.53
2015-07-06,268.51,278.54,267.13,271.39
2015-07-05,271.5,274.74,258.75,260.16
2015-07-04,260.2,261.28,254.05,256.06
2015-07-03,255.92,256.44,252.4,254.49
2015-07-02,254.54,260.77,253.19,257.62
2015-07-01,257.62,265.25,253.81,262.58
2015-06-30,262.5,268.0,255.0,256.04
2015-06-29,256.04,256.94,248.3,248.63
2015-06-28,248.62,251.28,247.04,251.28
2015-06-27,251.21,252.0,242.36,242.98
2015-06-26,242.98,243.44,240.0,242.08
2015-06-25,241.98,242.9,239.18,240.19
2015-06-24,240.19,243.99,238.2,243.85
2015-06-23,243.74,247.25,242.14,245.99
2015-06-22,246.0,247.99,242.64,243.6
2015-06-21,243.64,245.0,241.06,244.65
2015-06-20,244.76,245.56,239.93,243.75
2015-06-19,243.7,249.93,242.14,248.45
2015-06-18,248.4,251.58,240.0,247.76
2015-06-17,247.76,257.39,243.2,250.02
2015-06-16,250.09,252.05,234.35,236.0
2015-06-15,235.92,237.09,231.55,232.08
2015-06-14,232.09,234.0,230.94,231.64
2015-06-13,231.64,232.04,228.06,229.3
2015-06-12,229.4,230.7,228.29,229.14
2015-06-11,229.03,229.57,227.25,227.8
2015-06-10,227.88,229.75,226.83,228.7
2015-06-09,228.7,230.79,226.67,228.05
2015-06-08,228.17,229.4,222.31,222.65
2015-06-07,222.7,225.48,221.86,224.95
2015-06-06,224.99,225.26,223.07,224.4
2015-06-05,224.4,225.9,219.03,222.99
2015-06-04,222.99,225.98,222.0,224.8
2015-06-03,224.27,226.99,222.57,225.17
2015-06-02,225.18,226.38,221.34,223.5
2015-06-01,223.51,231.2,220.65,228.91
2015-05-31,228.91,232.51,228.0,232.11
2015-05-30,232.11,236.03,231.0,236.03
2015-05-29,236.03,236.52,234.0,236.46
2015-05-28,236.46,236.8,234.87,235.32
2015-05-27,235.17,237.35,234.0,235.71
2015-05-26,235.71,237.96,234.0,235.72
2015-05-25,235.59,240.1,233.1,239.69
2015-05-24,239.22,241.64,237.66,237.87
2015-05-23,237.76,240.67,237.4,238.8
2015-05-22,238.99,240.9,232.92,235.0
2015-05-21,235.0,236.52,233.75,234.4
2015-05-20,234.43,234.86,231.0,231.4
2015-05-19,231.4,234.24,230.86,233.03
2015-05-18,232.87,236.94,231.44,235.69
2015-05-17,235.97,237.0,234.15,235.43
2015-05-16,235.66,237.4,234.0,237.39
2015-05-15,237.37,239.28,235.12,237.12
2015-05-14,237.13,239.7,232.22,235.97
2015-05-13,235.97,244.14,235.06,241.03
2015-05-12,241.03,242.0,237.54,241.3
2015-05-11,241.3,244.51,237.99,239.13
2015-05-10,239.13,244.99,238.02,241.83
2015-05-09,241.96,247.01,238.62,243.22
2015-05-08,243.2,246.57,235.29,236.92
2015-05-07,236.87,240.0,227.35,228.34
2015-05-06,228.49,235.94,227.01,235.18
2015-05-05,235.12,238.78,229.66,238.22
2015-05-04,238.34,242.2,236.07,239.73
2015-05-03,239.0,242.25,232.31,233.83
2015-05-02,233.83,234.9,229.87,231.05
2015-05-01,231.0,239.23,230.51,236.47
2015-04-30,236.2,240.0,224.6,225.5
2015-04-29,225.48,226.99,221.81,225.18
2015-04-28,225.16,227.56,221.45,227.17
2015-04-27,227.23,229.93,217.52,219.52
2015-04-26,219.52,227.26,214.98,226.12
2015-04-25,226.12,232.29,225.7,231.04
2015-04-24,230.24,236.0,228.0,235.61
2015-04-23,235.98,236.22,232.01,233.25
2015-04-22,233.45,238.64,229.1,235.71
2015-04-21,235.74,236.0,223.91,224.3
2015-04-20,224.3,226.51,221.43,222.54
2015-04-19,222.54,227.35,221.91,223.35
2015-04-18,223.4,224.72,220.32,222.6
2015-04-17,222.6,228.29,220.0,227.36
2015-04-16,227.5,229.67,222.44,222.83
2015-04-15,222.88,222.88,214.05,215.78
2015-04-14,215.8,224.79,210.0,222.97
2015-04-13,223.15,236.9,219.64,236.42
2015-04-12,236.5,237.5,233.42,236.09
2015-04-11,236.15,239.42,233.0,235.99
2015-04-10,235.99,243.94,231.0,243.75
2015-04-09,243.43,246.3,238.47,244.58
2015-04-08,244.84,254.96,243.06,253.71
2015-04-07,253.72,256.62,251.5,255.54
2015-04-06,255.58,262.98,254.0,260.57
2015-04-05,260.54,261.0,251.65,253.6
2015-04-04,253.7,255.85,250.76,254.19
2015-04-03,254.19,256.67,251.23,253.22
2015-04-02,253.28,256.96,244.52,246.68
2015-04-01,246.69,246.83,239.32,243.93
2015-03-31,244.24,248.59,238.55,247.95
2015-03-30,247.95,248.86,236.52,242.41
2015-03-29,242.0,252.96,239.96,252.91
2015-03-28,252.87,253.83,247.25,247.93
2015-03-27,247.94,250.52,245.12,249.23
2015-03-26,249.23,253.75,244.91,246.99
2015-03-25,246.94,250.0,236.4,245.0
2015-03-24,245.0,266.52,241.84,265.98
2015-03-23,265.94,270.07,259.5,268.28
2015-03-22,267.74,272.0,259.24,260.0
2015-03-21,260.0,262.49,256.25,261.92
2015-03-20,261.96,265.27,257.0,261.97
2015-03-19,261.81,265.95,249.0,256.59
2015-03-18,256.45,284.0,249.02,282.8
2015-03-17,282.8,292.99,281.9,289.27
2015-03-16,289.27,294.26,285.78,286.79
2015-03-15,286.75,287.75,281.42,282.36
2015-03-14,282.01,287.69,280.46,283.25
2015-03-13,283.25,295.66,282.99,295.66
2015-03-12,295.31,297.95,289.0,296.29
2015-03-11,296.54,296.79,285.83,290.0
2015-03-10,290.0,296.8,283.96,287.12
2015-03-09,287.12,289.0,274.17,275.0
2015-03-08,275.0,277.57,271.12,276.71
2015-03-07,276.71,279.48,270.0,272.61
2015-03-06,272.68,276.46,269.0,273.46
2015-03-05,273.09,280.5,262.2,270.72
2015-03-04,270.78,283.88,264.94,281.03
2015-03-03,281.0,284.95,265.89,275.95
2015-03-02,274.93,277.0,255.61,257.95
2015-03-01,258.34,260.25,245.0,253.45
2015-02-28,253.47,254.56,245.2,252.29
2015-02-27,252.78,256.15,236.16,236.83
2015-02-26,236.84,238.55,234.01,237.99
2015-02-25,237.97,240.98,236.0,239.53
2015-02-24,239.55,240.97,236.07,239.63
2015-02-23,239.65,241.0,232.05,236.46
2015-02-22,236.5,247.42,232.48,245.84
2015-02-21,245.41,247.8,244.0,245.0
2015-02-20,245.48,249.32,239.41,240.61
2015-02-19,240.59,245.01,235.59,237.37
2015-02-18,237.37,247.0,232.01,244.6
2015-02-17,244.7,248.78,232.01,234.69
2015-02-16,234.7,241.23,229.2,235.61
2015-02-15,235.63,267.92,227.75,256.81
2015-02-14,256.99,259.31,236.9,237.0
2015-02-13,237.0,242.35,221.37,223.02
2015-02-12,223.0,223.09,218.01,219.57
2015-02-11,219.55,223.43,217.99,220.42
2015-02-10,220.42,222.0,215.0,220.91
2015-02-09,220.9,225.99,215.0,223.92
2015-02-08,223.88,232.89,217.28,228.78
2015-02-07,228.3,231.14,221.77,223.44
2015-02-06,223.37,225.86,210.59,216.46
2015-02-05,216.81,229.0,210.43,226.93
2015-02-04,227.0,231.0,220.02,227.94
2015-02-03,227.99,244.39,223.79,238.38
2015-02-02,238.47,241.98,221.79,226.93
2015-02-01,226.93,233.0,208.48,218.04
2015-01-31,216.9,234.8,215.75,228.06
2015-01-30,228.98,244.98,225.52,235.12
2015-01-29,235.79,242.18,220.0,236.07
2015-01-28,236.07,266.45,225.91,263.97
2015-01-27,263.98,278.51,243.1,274.76
2015-01-26,274.8,309.9,254.67,254.67
2015-01-25,255.31,257.0,241.33,249.33
2015-01-24,249.19,249.99,230.03,233.42
2015-01-23,233.64,240.0,225.55,234.08
2015-01-22,234.08,239.0,226.01,227.75
2015-01-21,227.16,228.9,205.0,211.94
2015-01-20,210.65,216.81,201.98,216.01
2015-01-19,216.34,220.94,207.7,211.8
2015-01-18,211.85,222.0,195.02,199.69
2015-01-17,199.69,212.84,192.17,208.02
2015-01-16,208.03,223.15,198.04,210.69
2015-01-15,210.98,233.9,168.5,172.0
2015-01-14,171.41,230.89,152.4,227.01
2015-01-13,227.0,268.15,216.0,267.1
2015-01-12,267.42,272.43,263.54,266.34
2015-01-11,266.39,280.94,262.08,275.6
2015-01-10,275.59,295.0,271.03,293.89
2015-01-09,293.97,305.0,272.45,299.0
2015-01-05,276.8,280.0,264.07,264.55
2015-01-04,264.0,289.39,255.0,280.0
2015-01-03,282.0,316.58,280.0,315.42
2015-01-02,315.42,317.01,311.96,313.82
2015-01-01,313.81,321.0,312.6,321.0
2014-12-31,321.0,321.0,310.69,311.1
2014-12-30,311.07,316.77,310.0,313.36
2014-12-29,313.01,320.14,310.26,317.64
2014-12-28,317.64,319.56,311.22,316.48
2014-12-27,316.47,329.31,311.63,329.31
2014-12-26,328.27,332.0,316.64,319.87
2014-12-25,319.86,323.72,316.63,323.03
2014-12-24,323.06,336.9,320.92,336.9
2014-12-23,336.92,338.99,327.49,332.52
2014-12-22,331.56,333.99,319.9,320.88
2014-12-21,320.01,332.31,318.78,331.77
2014-12-20,331.79,333.0,316.52,318.58
2014-12-19,318.33,320.0,307.11,312.65
2014-12-18,312.67,325.61,304.99,321.96
2014-12-17,322.0,335.99,315.23,329.05
2014-12-16,329.05,349.35,327.34,348.85
2014-12-15,349.0,357.3,346.21,357.3
2014-12-14,356.52,359.3,347.44,351.67
2014-12-13,351.67,354.41,347.03,353.33
2014-12-12,352.24,358.59,348.0,348.88
2014-12-11,348.9,364.43,339.8,345.22
2014-12-10,345.21,353.74,345.0,352.02
2014-12-09,352.03,364.59,343.97,362.74
2014-12-08,361.3,377.26,359.01,376.03
2014-12-07,377.26,377.5,373.16,375.05
2014-12-06,374.38,376.99,371.31,376.0
2014-12-05,376.0,377.89,365.61,369.89
2014-12-04,369.16,378.99,360.0,376.61
2014-12-03,375.33,383.0,374.01,379.52
2014-12-02,379.52,382.86,375.23,376.53
2014-12-01,376.53,382.31,373.03,376.09
2014-11-30,377.01,381.99,373.32,375.48
2014-11-29,375.49,386.6,372.25,376.0
2014-11-28,376.86,381.34,358.0,369.98
2014-11-27,369.98,375.33,366.37,368.5
2014-11-26,368.5,379.22,363.38,377.05
2014-11-25,377.37,395.11,374.31,375.99
2014-11-24,375.99,389.99,366.67,367.17
2014-11-23,367.17,373.5,353.01,354.29
2014-11-22,353.12,365.93,350.7,351.19
2014-11-21,351.2,358.49,342.05,356.47
2014-11-20,356.47,381.8,351.8,379.04
2014-11-19,379.03,386.39,371.7,374.87
2014-11-18,374.88,394.64,371.0,388.72
2014-11-17,387.69,415.0,375.0,389.86
2014-11-16,389.86,395.0,375.0,376.97
2014-11-15,376.99,407.22,369.0,399.97
2014-11-14,399.98,420.3,382.95,417.85
2014-11-13,420.93,453.92,381.55,426.64
2014-11-12,426.63,434.8,369.85,370.09
2014-11-11,370.65,371.52,360.28,366.43
2014-11-10,366.43,377.77,357.3,365.37
2014-11-09,364.77,366.35,343.4,346.19
2014-11-08,345.39,347.75,340.6,342.16
2014-11-07,342.16,352.15,340.4,349.99
2014-11-06,349.99,353.1,336.27,338.37
2014-11-05,338.38,344.17,328.8,329.96
2014-11-04,330.22,332.9,320.0,326.45
2014-11-03,325.5,333.99,322.74,324.23
2014-11-02,324.36,329.0,318.24,324.55
2014-11-01,324.7,339.47,316.61,337.99
2014-10-31,337.99,347.96,335.5,346.14
2014-10-30,346.14,352.83,332.99,336.37
2014-10-29,335.7,355.99,333.33,355.71
2014-10-28,356.96,359.5,350.09,351.03
2014-10-27,350.0,358.65,349.21,355.19
2014-10-26,355.18,363.0,344.5,348.69
2014-10-25,348.69,359.1,341.22,358.78
2014-10-24,358.86,363.71,344.34,356.81
2014-10-23,357.18,384.55,352.4,382.05
2014-10-22,382.04,388.87,380.0,385.79
2014-10-21,385.81,393.52,378.98,381.0
2014-10-20,381.21,390.65,376.2,389.06
2014-10-19,387.53,394.25,385.0,390.59
2014-10-18,390.58,397.29,377.0,383.2
2014-10-17,383.65,386.0,370.96,384.19
2014-10-16,383.95,399.0,370.1,394.52
2014-10-15,394.52,404.32,385.92,402.01
2014-10-14,403.38,417.99,390.48,392.99
2014-10-13,392.6,405.0,368.07,378.48
2014-10-12,378.11,383.6,354.71,362.77
2014-10-11,362.0,368.06,352.1,360.85
2014-10-10,360.89,380.08,351.1,364.01
2014-10-09,364.01,395.55,349.0,355.73
2014-10-08,355.73,359.0,326.93,334.8
2014-10-07,334.8,336.99,312.37,328.56
2014-10-06,328.59,347.0,295.89,322.82
2014-10-05,323.52,339.43,275.0,326.24
2014-10-04,326.21,365.07,322.04,358.71
2014-10-03,358.74,378.11,353.75,376.29
2014-10-02,374.68,385.82,372.0,384.85
2014-10-01,384.86,393.79,377.01,389.56
2014-09-30,391.09,397.75,371.8,374.17
2014-09-29,374.2,386.03,365.2,375.35
2014-09-28,375.35,403.99,368.9,399.16
2014-09-27,401.77,408.99,396.57,405.08
2014-09-26,403.57,414.35,396.53,410.0
2014-09-25,408.76,423.9,400.0,423.57
2014-09-24,423.68,441.78,418.83,440.85
2014-09-23,438.97,452.67,393.6,399.77
2014-09-22,400.07,409.38,396.3,400.77
2014-09-21,399.55,413.53,390.0,410.92
2014-09-20,408.76,431.11,390.0,395.86
2014-09-19,395.86,429.0,378.78,426.62
2014-09-18,425.0,452.99,407.94,452.99
2014-09-17,452.09,465.57,443.57,463.48
2014-09-16,462.04,473.69,462.0,469.47
2014-09-15,469.47,479.62,467.76,475.47
2014-09-14,475.49,481.58,473.59,477.99
2014-09-13,477.98,480.13,467.43,473.08
2014-09-12,474.62,478.0,462.0,477.43
2014-09-11,475.9,480.0,465.0,477.78
2014-09-10,476.57,492.0,473.32,473.34
2014-09-09,473.2,476.4,459.18,468.32
2014-09-08,468.33,478.39,456.3,477.4
2014-09-07,475.43,483.0,474.95,479.99
2014-09-06,479.78,485.0,477.16,477.65
2014-09-05,477.65,489.96,473.03,489.61
2014-09-04,487.43,497.0,471.04,474.86
2014-09-03,474.89,477.99,471.0,474.5
2014-09-02,474.5,484.61,470.42,475.89
2014-09-01,474.54,490.0,472.01,479.01
2014-08-31,479.04,504.75,473.33,501.49
2014-08-30,500.85,509.42,498.13,509.3
2014-08-29,509.3,514.98,501.25,506.94
2014-08-28,506.0,514.98,505.93,511.87
2014-08-27,511.87,523.09,510.0,514.4
2014-08-26,512.18,516.0,502.27,503.74
2014-08-25,503.82,508.46,496.79,507.84
2014-08-24,507.85,515.95,495.02,496.96
2014-08-23,497.0,514.69,487.0,514.65
2014-08-22,514.65,528.0,500.01,519.29
2014-08-21,519.28,534.14,510.0,516.39
2014-08-20,516.39,527.01,466.0,491.98
2014-08-19,491.98,493.98,453.01,474.74
2014-08-18,475.22,510.0,442.0,498.0
2014-08-17,496.86,524.8,485.39,523.47
2014-08-16,521.97,529.8,485.0,502.48
2014-08-15,500.25,521.79,481.55,507.99
2014-08-14,507.99,551.86,497.0,549.85
2014-08-13,548.81,572.0,524.55,569.39
2014-08-12,566.69,574.59,561.9,574.55
2014-08-11,573.98,590.99,571.0,590.98
2014-08-10,590.96,597.0,586.0,589.82
2014-08-09,587.97,591.35,585.21,588.99
2014-08-08,588.02,595.0,584.0,585.84
2014-08-07,585.84,591.9,579.0,581.16
2014-08-06,581.16,586.36,576.44,581.75
2014-08-05,581.76,589.0,578.25,588.5
2014-08-04,588.5,595.7,581.8,588.96
2014-08-03,588.91,591.0,578.21,589.6
2014-08-02,589.59,599.09,584.95,597.84
2014-08-01,598.2,607.2,581.77,583.54
2014-07-31,582.04,590.0,555.9,563.83
2014-07-30,563.84,586.0,557.12,585.93
2014-07-29,585.95,591.95,578.0,589.88
2014-07-28,586.53,596.0,570.5,592.61
2014-07-27,590.3,602.83,589.0,596.23
2014-07-26,596.23,603.0,590.0,602.93
2014-07-25,602.93,609.65,592.97,603.96
2014-07-24,601.66,621.99,591.12,620.95
2014-07-23,621.0,623.0,615.51,619.99
2014-07-22,618.26,624.99,618.26,622.63
2014-07-21,622.73,628.0,615.0,626.98
2014-07-20,627.0,630.0,620.0,630.0
2014-07-19,628.63,632.6,625.0,632.59
2014-07-18,632.6,632.96,618.46,626.3
2014-07-17,622.2,629.0,610.0,617.39
2014-07-16,616.86,625.0,610.01,622.9
2014-07-15,622.9,626.25,616.09,621.15
2014-07-14,621.17,632.0,616.84,630.88
2014-07-13,630.88,638.73,626.09,637.9
2014-07-12,638.1,642.57,628.7,634.99
2014-07-11,635.0,635.0,613.46,616.87
2014-07-10,616.87,623.93,607.9,621.96
2014-07-09,621.97,626.88,618.71,623.98
2014-07-08,623.98,626.22,616.89,622.09
2014-07-07,622.09,636.0,612.9,633.87
2014-07-06,630.57,639.0,622.86,630.9
2014-07-05,630.0,632.97,623.23,628.81
2014-07-04,629.0,650.48,616.3,648.48
2014-07-03,645.99,652.79,638.79,650.49
2014-07-02,650.5,658.75,638.0,638.25
2014-07-01,638.25,658.88,638.0,640.0
2014-06-30,641.11,647.09,595.51,599.86
2014-06-29,599.89,601.79,589.56,591.46
2014-06-28,589.56,604.21,589.56,599.99
2014-06-27,599.99,600.0,574.0,580.09
2014-06-26,579.99,580.11,557.2,560.4
2014-06-25,560.4,579.7,554.45,574.0
2014-06-24,572.62,588.25,572.1,588.22
2014-06-23,588.22,601.0,580.46,600.34
2014-06-22,600.34,605.05,587.82,591.33
2014-06-21,591.29,594.99,580.0,590.0
2014-06-20,588.02,598.68,580.51,593.41
2014-06-19,593.4,609.98,590.0,607.99
2014-06-18,607.0,616.0,599.9,606.48
2014-06-17,606.48,610.2,580.0,587.0
2014-06-16,586.91,610.0,582.01,592.0
2014-06-15,588.55,593.0,552.11,566.58
2014-06-14,566.58,593.53,538.38,592.0
2014-06-13,592.0,611.99,563.0,569.98
2014-06-12,569.1,630.36,550.0,623.81
2014-06-11,620.5,652.39,615.0,648.55
2014-06-10,648.55,657.41,642.45,648.83
2014-06-09,648.83,659.0,639.93,658.0
2014-06-08,658.0,661.11,651.7,657.13
2014-06-07,657.13,657.13,635.88,647.16
2014-06-06,647.16,662.13,647.16,661.46
2014-06-05,661.48,669.63,639.69,640.55
2014-06-04,640.59,673.61,621.86,668.9
2014-06-03,670.14,680.99,649.61,662.0
2014-06-02,661.22,678.0,613.03,630.99
2014-06-01,630.99,683.26,618.53,627.8
2014-05-31,627.8,628.5,611.0,621.0
2014-05-30,621.0,629.4,568.56,572.37
2014-05-29,572.37,582.1,560.05,580.66
2014-05-28,580.66,582.26,563.45,572.7
2014-05-27,572.7,595.0,550.22,581.87
2014-05-26,581.88,593.48,565.58,573.5
2014-05-25,573.9,586.34,527.09,528.44
2014-05-24,528.44,529.06,515.4,523.75
2014-05-23,523.77,547.1,518.55,529.99
2014-05-22,529.99,530.0,492.65,493.98
2014-05-21,493.98,499.1,487.11,489.0
2014-05-20,489.0,500.0,447.14,448.34
2014-05-19,448.34,450.0,441.44,446.91
2014-05-18,446.91,451.43,444.52,448.66
2014-05-17,449.06,451.48,445.01,447.55
2014-05-16,447.31,452.41,444.5,446.27
2014-05-15,446.0,452.67,444.02,444.07
2014-05-14,446.0,449.96,438.36,439.12
2014-05-13,439.12,442.75,430.61,442.48
2014-05-12,442.5,443.77,431.56,437.67
2014-05-11,440.0,458.2,429.6,457.7
2014-05-10,455.39,459.24,449.79,452.78
2014-05-09,452.37,457.08,437.71,439.6
2014-05-08,437.69,450.08,437.61,441.47
2014-05-07,440.0,452.0,425.67,429.0
2014-05-06,428.01,434.0,420.27,431.64
2014-05-05,433.0,445.0,425.0,435.88
2014-05-04,438.04,442.83,429.55,439.0
2014-05-03,439.0,454.5,431.0,452.0
2014-05-02,454.5,462.99,444.51,460.97
2014-05-01,460.97,465.88,447.97,449.0
2014-04-30,448.85,453.99,433.08,448.0
2014-04-29,448.0,454.47,432.02,440.41
2014-04-28,442.9,452.16,424.0,430.0
2014-04-27,430.0,461.97,429.95,459.22
2014-04-26,459.0,470.96,451.07,466.71
2014-04-25,466.52,503.99,438.05,502.15
2014-04-24,502.2,505.0,480.0,491.94
2014-04-23,492.0,495.2,484.61,490.0
2014-04-22,490.0,504.9,485.2,497.98
2014-04-21,496.74,515.0,490.0,501.07
2014-04-20,500.0,516.53,493.0,505.18
2014-04-19,503.8,507.43,472.81,482.1
2014-04-18,483.11,506.97,470.0,500.09
2014-04-17,500.09,533.8,481.63,529.26
2014-04-16,530.0,548.0,494.02,523.1
2014-04-15,521.0,528.75,453.16,459.99
2014-04-14,458.5,475.0,408.0,416.29
2014-04-13,416.3,427.75,397.16,424.91
2014-04-12,423.42,439.5,413.72,423.0
2014-04-11,423.0,432.22,339.79,363.1
2014-04-10,363.12,442.46,357.57,441.69
2014-04-09,441.69,457.3,438.08,453.57
2014-04-08,453.57,459.8,446.24,447.11
2014-04-07,447.11,464.19,446.0,460.67
2014-04-06,456.43,465.0,450.2,464.8
2014-04-05,464.8,464.8,441.25,449.74
2014-04-04,452.2,459.5,430.77,451.03
2014-04-03,450.86,465.0,416.11,438.9
2014-04-02,439.0,494.98,430.0,478.98
2014-04-01,478.98,509.98,452.04,454.81
2014-03-31,454.83,486.7,438.0,460.0
2014-03-30,460.0,492.0,436.0,491.99
2014-03-29,491.99,508.0,486.97,502.01
